1,0,6800,0,0,6800,0,0,6800,0
1,0.42042042042042,6382.94187650007,443.160356095965,0.42042042042042,6382.94187650007,443.160356095965,0.42042042042042,6382.94187650007,443.160356095965
1,0.840840840840841,5967.80659016905,885.560769807383,0.840840840840841,5967.80659016905,885.560769807383,0.840840840840841,5967.80659016905,885.560769807383
1,1.26126126126126,5554.60377056229,1327.27696710577,1.26126126126126,5554.60377056229,1327.27696710577,1.26126126126126,5554.60377056229,1327.27696710577
1,1.68168168168168,5143.41927061343,1768.34708358969,1.68168168168168,5143.41927061343,1768.34708358969,1.68168168168168,5143.41927061343,1768.34708358969
1,2.1021021021021,4734.39552269155,2208.78757943619,2.1021021021021,4734.39552269155,2208.78757943619,2.1021021021021,4734.39552269155,2208.78757943619
1,2.52252252252252,4327.72790207172,2648.59966488386,2.52252252252252,4327.72790207172,2648.59966488386,2.52252252252252,4327.72790207172,2648.59966488386
1,2.94294294294294,3923.67591779971,3087.77005373176,2.94294294294294,3923.67591779971,3087.77005373176,2.94294294294294,3923.67591779971,3087.77005373176
1,3.36336336336336,3522.57233078551,3526.27274167803,3.36336336336336,3522.57233078551,3526.27274167803,3.36336336336336,3522.57233078551,3526.27274167803
1,3.78378378378378,3124.84505271377,3964.06758257162,3.78378378378378,3124.84505271377,3964.06758257162,3.78378378378378,3124.84505271377,3964.06758257162
1,4.2042042042042,2731.05200658891,4401.09732065142,4.2042042042042,2731.05200658891,4401.09732065142,4.2042042042042,2731.05200658891,4401.09732065142
1,4.62462462462462,2341.93789256684,4837.28242122251,4.62462462462462,2341.93789256684,4837.28242122251,4.62462462462462,2341.93789256684,4837.28242122251
1,5.04504504504505,1958.52456219664,5272.51175581055,5.04504504504505,1958.52456219664,5272.51175581055,5.04504504504505,1958.52456219664,5272.51175581055
1,5.46546546546547,1582.26867623823,5706.62644384069,5.46546546546547,1582.26867623823,5706.62644384069,5.46546546546547,1582.26867623823,5706.62644384069
1,5.88588588588589,1215.36673776043,6139.38844684493,5.88588588588589,1215.36673776043,6139.38844684493,5.88588588588589,1215.36673776043,6139.38844684493
1,6.30630630630631,861.393621139802,6570.41362715147,6.30630630630631,861.393621139802,6570.41362715147,6.30630630630631,861.393621139802,6570.41362715147
1,6.72672672672673,526.897748128279,6998.99943479579,6.72672672672673,526.897748128279,6998.99943479579,6.72672672672673,526.897748128279,6998.99943479579
1,7.14714714714715,226.663561459807,7423.5131061676,7.14714714714715,226.663561459807,7423.5131061676,7.14714714714715,226.663561459807,7423.5131061676
1,7.56756756756757,17.5245602194458,7836.25888367985,7.56756756756757,17.5245602194458,7836.25888367985,7.56756756756757,17.5245602194458,7836.25888367985
1,7.98798798798799,5.54529589244237,8168.62372944649,7.98798798798799,5.54529589244237,8168.62372944649,7.98798798798799,5.54529589244237,8168.62372944649
1,8.40840840840841,5.47665670839726,8391.10154197656,8.40840840840841,5.47665670839726,8391.10154197656,8.40840840840841,5.47665670839726,8391.10154197656
1,8.82882882882883,5.43618124272985,8539.09071798265,8.82882882882883,5.43618124272985,8539.09071798265,8.82882882882883,5.43618124272985,8539.09071798265
1,9.24924924924925,5.40968210476268,8637.51677854351,9.24924924924925,5.40968210476268,8637.51677854351,9.24924924924925,5.40968210476268,8637.51677854351
1,9.66966966966967,5.39214303086338,8702.98751646333,9.66966966966967,5.39214303086338,8702.98751646333,9.66966966966967,5.39214303086338,8702.98751646333
1,10.0900900900901,5.38051243454444,8746.5311990564,10.0900900900901,5.38051243454444,8746.5311990564,10.0900900900901,5.38051243454444,8746.5311990564
1,10.5105105105105,5.37280508049519,8775.49512208963,10.5105105105105,5.37280508049519,8775.49512208963,10.5105105105105,5.37280508049519,8775.49512208963
1,10.9309309309309,5.36774683644429,8794.75524890313,10.9309309309309,5.36774683644429,8794.75524890313,10.9309309309309,5.36774683644429,8794.75524890313
1,11.3513513513514,5.36579591814168,8807.56161132433,11.3513513513514,5.36579591814168,8807.56161132433,11.3513513513514,5.36579591814168,8807.56161132433
1,11.7717717717718,5.3657849366629,8816.0783359909,11.7717717717718,5.3657849366629,8816.0783359909,11.7717717717718,5.3657849366629,8816.0783359909
1,12.1921921921922,5.36577933397817,8821.73863955953,12.1921921921922,5.36577933397817,8821.73863955953,12.1921921921922,5.36577933397817,8821.73863955953
1,12.6126126126126,5.36577673433303,8825.50312287434,12.6126126126126,5.36577673433303,8825.50312287434,12.6126126126126,5.36577673433303,8825.50312287434
1,13.033033033033,5.36577468162634,8828.00953206523,13.033033033033,5.36577468162634,8828.00953206523,13.033033033033,5.36577468162634,8828.00953206523
1,13.4534534534535,5.36577341896002,8829.6742584555,13.4534534534535,5.36577341896002,8829.6742584555,13.4534534534535,5.36577341896002,8829.6742584555
1,13.8738738738739,5.365772555048,8830.78393936118,13.8738738738739,5.365772555048,8830.78393936118,13.8738738738739,5.365772555048,8830.78393936118
1,14.2942942942943,5.36577189692325,8831.5221503969,14.2942942942943,5.36577189692325,8831.5221503969,14.2942942942943,5.36577189692325,8831.5221503969
1,14.7147147147147,5.36577140981876,8832.01200687205,14.7147147147147,5.36577140981876,8832.01200687205,14.7147147147147,5.36577140981876,8832.01200687205
1,15.1351351351351,5.36577140957446,8832.33799499748,15.1351351351351,5.36577140957446,8832.33799499748,15.1351351351351,5.36577140957446,8832.33799499748
1,15.5555555555556,5.36577120346273,8832.55607732082,15.5555555555556,5.36577120346273,8832.55607732082,15.5555555555556,5.36577120346273,8832.55607732082
