2.8659,506.46
2.8306,507.41
2.7956,508.36
2.7607,509.31
2.7259,510.26
2.6913,511.21
2.6568,512.16
2.6225,513.11
2.5883,514.06
2.5543,515.02
2.5204,515.97
2.4867,516.92
2.4531,517.87
2.4196,518.82
2.3863,519.77
2.3531,520.72
2.3201,521.67
2.2872,522.62
2.2544,523.57
2.2218,524.52
2.1893,525.48
2.1569,526.43
2.1247,527.38
2.0926,528.33
2.0606,529.28
2.0288,530.23
1.9971,531.18
1.9655,532.13
1.9341,533.08
1.9027,534.03
1.8715,534.98
1.8405,535.94
1.8095,536.89
1.7787,537.84
1.748,538.79
1.7174,539.74
1.687,540.69
1.6566,541.64
1.6264,542.59
1.5963,543.54
1.5664,544.49
1.5365,545.45
1.5068,546.4
1.4771,547.35
1.4476,548.3
1.4183,549.25
1.389,550.2
1.3598,551.15
1.3308,552.1
1.3018,553.05
1.273,554
1.2443,554.95
1.2157,555.91
1.1872,556.86
1.1588,557.81
1.1305,558.76
1.1024,559.71
1.0743,560.66
1.0463,561.61
1.0185,562.56
0.99075,563.51
0.96311,564.46
0.93557,565.42
0.90814,566.37
0.88082,567.32
0.85359,568.27
0.82647,569.22
0.79944,570.17
0.77252,571.12
0.7457,572.07
0.71897,573.02
0.69235,573.97
0.66582,574.92
0.6394,575.88
0.61306,576.83
0.58683,577.78
0.56069,578.73
0.53465,579.68
0.5087,580.63
0.48285,581.58
0.45709,582.53
0.43142,583.48
0.40585,584.43
0.38037,585.39
0.35498,586.34
0.32968,587.29
0.30447,588.24
0.27935,589.19
0.25432,590.14
0.22939,591.09
0.20454,592.04
0.17978,592.99
0.1551,593.94
0.13052,594.89
0.10602,595.85
0.081604,596.8
0.057277,597.75
0.033035,598.7
0.0088785,599.65
-0.015194,600.6
-0.039182,601.55
-0.063086,602.5
-0.086908,603.45
-0.11065,604.4
-0.1343,605.36
-0.15788,606.31
-0.18137,607.26
-0.20478,608.21
-0.22811,609.16
-0.25137,610.11
-0.27454,611.06
-0.29763,612.01
-0.32065,612.96
-0.34358,613.91
-0.36644,614.86
-0.38922,615.82
-0.41192,616.77
-0.43455,617.72
-0.4571,618.67
-0.47957,619.62
-0.50197,620.57
-0.52429,621.52
-0.54654,622.47
-0.56872,623.42
-0.59082,624.37
-0.61284,625.33
-0.6348,626.28
-0.65668,627.23
-0.67848,628.18
-0.70022,629.13
-0.72188,630.08
-0.74348,631.03
-0.765,631.98
-0.78645,632.93
-0.80783,633.88
-0.82914,634.83
-0.85038,635.79
-0.87155,636.74
-0.89266,637.69
-0.91369,638.64
-0.93466,639.59
-0.95555,640.54
-0.97639,641.49
-0.99715,642.44
-1.0178,643.39
-1.0385,644.34
-1.059,645.3
-1.0795,646.25
-1.1,647.2
-1.1203,648.15
-1.1406,649.1
-1.1609,650.05
-1.1811,651
-1.2012,651.95
-1.2212,652.9
-1.2412,653.85
-1.2611,654.8
-1.281,655.76
-1.3008,656.71
-1.3205,657.66
-1.3402,658.61
-1.3598,659.56
-1.3793,660.51
-1.3988,661.46
-1.4182,662.41
-1.4376,663.36
-1.4569,664.31
-1.4762,665.27
-1.4953,666.22
-1.5145,667.17
-1.5335,668.12
-1.5526,669.07
-1.5715,670.02
-1.5904,670.97
-1.6092,671.92
-1.628,672.87
-1.6467,673.82
-1.6654,674.77
-1.684,675.73
-1.7026,676.68
-1.7211,677.63
-1.7395,678.58
-1.7579,679.53
-1.7762,680.48
-1.7945,681.43
-1.8127,682.38
-1.8309,683.33
-1.849,684.28
-1.867,685.24
-1.885,686.19
-1.903,687.14
-1.9209,688.09
-1.9387,689.04
-1.9565,689.99
-1.9742,690.94
-1.9919,691.89
-2.0096,692.84
-2.0271,693.79
-2.0447,694.74
-2.0621,695.7
-2.0796,696.65
-2.0969,697.6
-2.1143,698.55
-2.1315,699.5
-2.1488,700.45
-2.1659,701.4
-2.1831,702.35
-2.2001,703.3
-2.2172,704.25
-2.2341,705.21
-2.2511,706.16
-2.2679,707.11
-2.2848,708.06
-2.3015,709.01
-2.3183,709.96
-2.335,710.91
-2.3516,711.86
-2.3682,712.81
-2.3847,713.76
-2.4012,714.71
-2.4177,715.67
-2.4341,716.62
-2.4504,717.57
-2.4667,718.52
-2.483,719.47
-2.4992,720.42
-2.5154,721.37
-2.5315,722.32
-2.5476,723.27
-2.5636,724.22
-2.5796,725.18
-2.5956,726.13
-2.6115,727.08
-2.6273,728.03
-2.6431,728.98
-2.6589,729.93
-2.6746,730.88
-2.6903,731.83
-2.7059,732.78
-2.7215,733.73
-2.7371,734.68
-2.7526,735.64
-2.7681,736.59
-2.7835,737.54
-2.7989,738.49
-2.8142,739.44
-2.8295,740.39
-2.8448,741.34
-2.86,742.29
-2.8752,743.24
-2.8903,744.19
-2.9054,745.15
-2.9204,746.1
-2.9354,747.05
-2.9504,748
-2.9653,748.95
-2.9802,749.9
-2.9951,750.85
-3.0099,751.8
-3.0247,752.75
-3.0394,753.7
-3.0541,754.65
-3.0687,755.61
-3.0833,756.56
-3.0979,757.51
-3.1124,758.46
-3.1269,759.41
-3.1414,760.36
-3.1558,761.31
-3.1702,762.26
-3.1845,763.21
-3.1989,764.16
-3.2131,765.12
-3.2273,766.07
-3.2415,767.02
-3.2557,767.97
-3.2698,768.92
-3.2839,769.87
-3.2979,770.82
-3.312,771.77
-3.3259,772.72
-3.3399,773.67
-3.3538,774.62
-3.3676,775.58
-3.3815,776.53
-3.3953,777.48
-3.409,778.43
-3.4227,779.38
-3.4364,780.33
-3.4501,781.28
-3.4637,782.23
-3.4773,783.18
-3.4908,784.13
-3.5043,785.09
-3.5178,786.04
-3.5312,786.99
-3.5447,787.94
-3.558,788.89
-3.5714,789.84
-3.5847,790.79
-3.598,791.74
-3.6112,792.69
-3.6244,793.64
-3.6376,794.59
-3.6507,795.55
-3.6638,796.5
-3.6769,797.45
-3.6899,798.4
-3.7029,799.35
-3.7159,800.3
-3.7289,801.25
-3.7418,802.2
-3.7547,803.15
-3.7675,804.1
-3.7803,805.06
-3.7931,806.01
-3.8059,806.96
-3.8186,807.91
-3.8313,808.86
-3.8439,809.81
-3.8566,810.76
-3.8692,811.71
-3.8817,812.66
-3.8943,813.61
-3.9068,814.56
-3.9192,815.52
-3.9317,816.47
-3.9441,817.42
-3.9565,818.37
-3.9688,819.32
-3.9811,820.27
-3.9934,821.22
-4.0057,822.17
-4.0179,823.12
-4.0301,824.07
-4.0423,825.03
-4.0545,825.98
-4.0666,826.93
-4.0787,827.88
-4.0907,828.83
-4.1027,829.78
-4.1147,830.73
-4.1267,831.68
-4.1386,832.63
-4.1506,833.58
-4.1624,834.53
-4.1743,835.49
-4.1861,836.44
-4.1979,837.39
-4.2097,838.34
-4.2215,839.29
-4.2332,840.24
-4.2449,841.19
-4.2565,842.14
-4.2682,843.09
-4.2798,844.04
-4.2913,844.99
-4.3029,845.95
-4.3144,846.9
-4.3259,847.85
-4.3374,848.8
-4.3488,849.75
-4.3602,850.7
-4.3716,851.65
-4.383,852.6
-4.3943,853.55
-4.4057,854.5
-4.4169,855.46
-4.4282,856.41
-4.4394,857.36
-4.4506,858.31
-4.4618,859.26
-4.473,860.21
-4.4841,861.16
-4.4952,862.11
-4.5063,863.06
-4.5173,864.01
-4.5284,864.96
-4.5394,865.92
-4.5504,866.87
-4.5613,867.82
-4.5722,868.77
-4.5831,869.72
-4.594,870.67
-4.6049,871.62
-4.6157,872.57
-4.6265,873.52
-4.6373,874.47
-4.648,875.43
-4.6588,876.38
-4.6695,877.33
-4.6802,878.28
-4.6908,879.23
-4.7015,880.18
-4.7121,881.13
-4.7227,882.08
-4.7332,883.03
-4.7438,883.98
-4.7543,884.93
-4.7648,885.89
-4.7752,886.84
-4.7857,887.79
-4.7961,888.74
-4.8065,889.69
-4.8169,890.64
-4.8272,891.59
-4.8376,892.54
-4.8479,893.49
-4.8582,894.44
-4.8684,895.4
-4.8787,896.35
-4.8889,897.3
-4.8991,898.25
-4.9093,899.2
-4.9194,900.15
-4.9295,901.1
-4.9397,902.05
-4.9497,903
-4.9598,903.95
-4.9698,904.9
-4.9799,905.86
-4.9899,906.81
-4.9998,907.76
-5.0098,908.71
-5.0197,909.66
-5.0296,910.61
-5.0395,911.56
-5.0494,912.51
-5.0592,913.46
-5.0691,914.41
-5.0789,915.37
-5.0886,916.32
-5.0984,917.27
-5.1081,918.22
-5.1179,919.17
-5.1276,920.12
-5.1372,921.07
-5.1469,922.02
-5.1565,922.97
-5.1662,923.92
-5.1758,924.87
-5.1853,925.83
-5.1949,926.78
-5.2044,927.73
-5.2139,928.68
-5.2234,929.63
-5.2329,930.58
-5.2424,931.53
-5.2518,932.48
-5.2612,933.43
-5.2706,934.38
-5.28,935.34
-5.2893,936.29
-5.2987,937.24
-5.308,938.19
-5.3173,939.14
-5.3266,940.09
-5.3358,941.04
-5.3451,941.99
-5.3543,942.94
-5.3635,943.89
-5.3727,944.84
-5.3818,945.8
-5.391,946.75
-5.4001,947.7
-5.4092,948.65
-5.4183,949.6
-5.4274,950.55
-5.4364,951.5
-5.4455,952.45
-5.4545,953.4
-5.4635,954.35
-5.4724,955.31
-5.4814,956.26
-5.4903,957.21
-5.4993,958.16
-5.5082,959.11
-5.5171,960.06
-5.5259,961.01
-5.5348,961.96
-5.5436,962.91
-5.5524,963.86
-5.5612,964.81
-5.57,965.77
-5.5787,966.72
-5.5875,967.67
-5.5962,968.62
-5.6049,969.57
-5.6136,970.52
-5.6223,971.47
-5.6309,972.42
-5.6396,973.37
-5.6482,974.32
-5.6568,975.28
-5.6654,976.23
-5.6739,977.18
-5.6825,978.13
-5.691,979.08
-5.6995,980.03
-5.708,980.98
-5.7165,981.93
-5.725,982.88
-5.7334,983.83
-5.7419,984.78
-5.7503,985.74
-5.7587,986.69
-5.767,987.64
-5.7754,988.59
-5.7838,989.54
-5.7921,990.49
-5.8004,991.44
-5.8087,992.39
-5.817,993.34
-5.8253,994.29
-5.8335,995.25
-5.8417,996.2
-5.85,997.15
-5.8582,998.1
-5.8663,999.05
-5.8745,1000
