   5.6167160e+01   2.2639379e+02   1.0111289e+04   7.8678561e+01   1.0207891e+02   1.1588822e+02
   5.4229311e+01   2.2113309e+02   1.0020159e+04   7.5062558e+01   9.8194220e+01   1.1345905e+02
   5.2545723e+01   2.1592232e+02   9.9447889e+03   7.1718506e+01   9.4374608e+01   1.1081089e+02
   5.1065137e+01   2.1079826e+02   9.8852944e+03   6.8654714e+01   9.0647651e+01   1.0798939e+02
   4.9793676e+01   2.0577780e+02   9.8419760e+03   6.5852116e+01   8.7042910e+01   1.0503806e+02
   4.8732993e+01   2.0087827e+02   9.8154841e+03   6.3296608e+01   8.3582029e+01   1.0199787e+02
   4.7868944e+01   1.9612139e+02   9.8069344e+03   6.0984261e+01   8.0280206e+01   9.8905537e+01
   4.7192685e+01   1.9152714e+02   9.8178066e+03   5.8911120e+01   7.7150042e+01   9.5793733e+01
   4.6721389e+01   1.8710994e+02   9.8498452e+03   5.7067817e+01   7.4201044e+01   9.2693021e+01
   4.6464710e+01   1.8288931e+02   9.9048264e+03   5.5454967e+01   7.1437822e+01   8.9630856e+01
   4.6442600e+01   1.7888378e+02   9.9842904e+03   5.4071724e+01   6.8867389e+01   8.6630627e+01
   4.6686217e+01   1.7511065e+02   1.0089517e+04   5.2915561e+01   6.6499013e+01   8.3711872e+01
   4.7228817e+01   1.7159111e+02   1.0220935e+04   5.1991183e+01   6.4337719e+01   8.0893668e+01
   4.8080485e+01   1.6835739e+02   1.0377884e+04   5.1319843e+01   6.2385183e+01   7.8192667e+01
   4.9267655e+01   1.6543844e+02   1.0558835e+04   5.0916389e+01   6.0647847e+01   7.5623673e+01
   5.0839390e+01   1.6285798e+02   1.0761373e+04   5.0786503e+01   5.9137088e+01   7.3200349e+01
   5.2818029e+01   1.6064960e+02   1.0982464e+04   5.0951195e+01   5.7859090e+01   7.0937102e+01
   5.5227935e+01   1.5884648e+02   1.1218657e+04   5.1427027e+01   5.6828218e+01   6.8844179e+01
   5.8095029e+01   1.5748032e+02   1.1466455e+04   5.2227843e+01   5.6059848e+01   6.6932608e+01
   6.1419466e+01   1.5658963e+02   1.1722481e+04   5.3379792e+01   5.5561555e+01   6.5217185e+01
   6.5180923e+01   1.5621716e+02   1.1983472e+04   5.4915710e+01   5.5338266e+01   6.3713411e+01
   6.9417543e+01   1.5638324e+02   1.2246212e+04   5.6829200e+01   5.5415944e+01   6.2429760e+01
   7.4141331e+01   1.5711076e+02   1.2507684e+04   5.9120197e+01   5.5813956e+01   6.1377916e+01
   7.9275332e+01   1.5844316e+02   1.2765160e+04   6.1825211e+01   5.6531939e+01   6.0574937e+01
   8.4769711e+01   1.6040669e+02   1.3015918e+04   6.4954481e+01   5.7578892e+01   6.0034108e+01
   9.0660149e+01   1.6299004e+02   1.3257077e+04   6.8460043e+01   5.8984190e+01   5.9763346e+01
   9.6860948e+01   1.6620449e+02   1.3485942e+04   7.2337582e+01   6.0750561e+01   5.9776125e+01
   1.0318709e+02   1.7007595e+02   1.3699943e+04   7.6613815e+01   6.2859860e+01   6.0088805e+01
   1.0960248e+02   1.7456625e+02   1.3896086e+04   8.1218345e+01   6.5326658e+01   6.0706399e+01
   1.1603422e+02   1.7962702e+02   1.4071304e+04   8.6075576e+01   6.8154647e+01   6.1633951e+01
   1.2225455e+02   1.8523397e+02   1.4222681e+04   9.1162242e+01   7.1312466e+01   6.2879951e+01
   1.2805335e+02   1.9133421e+02   1.4347106e+04   9.6421988e+01   7.4769524e+01   6.4446173e+01
   1.3334538e+02   1.9781170e+02   1.4441012e+04   1.0171230e+02   7.8512870e+01   6.6325151e+01
   1.3793677e+02   2.0456157e+02   1.4501060e+04   1.0692659e+02   8.2498621e+01   6.8508417e+01
   1.4153614e+02   2.1148901e+02   1.4524226e+04   1.1199200e+02   8.6654694e+01   7.0984314e+01
   1.4399607e+02   2.1843938e+02   1.4507509e+04   1.1675754e+02   9.0923806e+01   7.3728821e+01
   1.4522542e+02   2.2523483e+02   1.4448753e+04   1.2105308e+02   9.5240013e+01   7.6711820e+01
   1.4510149e+02   2.3172041e+02   1.4347682e+04   1.2475779e+02   9.9513499e+01   7.9896813e+01
   1.4352145e+02   2.3775304e+02   1.4205891e+04   1.2777967e+02   1.0364181e+02   8.3239369e+01
   1.4060140e+02   2.4316315e+02   1.4027346e+04   1.2999093e+02   1.0753621e+02   8.6685136e+01
   1.3652043e+02   2.4781250e+02   1.3817994e+04   1.3131150e+02   1.1110161e+02   9.0175227e+01
   1.3148487e+02   2.5160767e+02   1.3584857e+04   1.3171711e+02   1.1425116e+02   9.3645820e+01
   1.2573861e+02   2.5449515e+02   1.3335863e+04   1.3123161e+02   1.1690594e+02   9.7032547e+01
   1.1957829e+02   2.5644766e+02   1.3078209e+04   1.2990110e+02   1.1900480e+02   1.0027372e+02
   1.1324973e+02   2.5748391e+02   1.2817953e+04   1.2781671e+02   1.2051957e+02   1.0328739e+02
   1.0695641e+02   2.5764475e+02   1.2560201e+04   1.2508311e+02   1.2143594e+02   1.0600954e+02
   1.0086375e+02   2.5699029e+02   1.2309083e+04   1.2181461e+02   1.2175185e+02   1.0839774e+02
   9.5095624e+01   2.5560043e+02   1.2067746e+04   1.1813614e+02   1.2147753e+02   1.1042984e+02
   8.9700453e+01   2.5356867e+02   1.1838272e+04   1.1417600e+02   1.2064827e+02   1.1207056e+02
   8.4749941e+01   2.5096982e+02   1.1622039e+04   1.1001802e+02   1.1932771e+02   1.1329031e+02
   8.0243599e+01   2.4789307e+02   1.1420081e+04   1.0576202e+02   1.1756794e+02   1.1408228e+02
   7.6117895e+01   2.4443718e+02   1.1233072e+04   1.0151684e+02   1.1541507e+02   1.1445288e+02
   7.2403288e+01   2.4066212e+02   1.1061242e+04   9.7321815e+01   1.1294440e+02   1.1440994e+02
   6.9096698e+01   2.3662952e+02   1.0904678e+04   9.3217870e+01   1.1022235e+02   1.1397194e+02
   6.6121804e+01   2.3241552e+02   1.0763422e+04   8.9270156e+01   1.0729667e+02   1.1316660e+02
   6.3450495e+01   2.2807411e+02   1.0637370e+04   8.5507738e+01   1.0422349e+02   1.1202371e+02
   6.1100307e+01   2.2363911e+02   1.0526353e+04   8.1928569e+01   1.0106259e+02   1.1057653e+02
   5.9037112e+01   2.1915536e+02   1.0430332e+04   7.8551679e+01   9.7857171e+01   1.0886143e+02
   5.7196475e+01   2.1467251e+02   1.0349393e+04   7.5406757e+01   9.4638981e+01   1.0691612e+02
   5.5588162e+01   2.1021389e+02   1.0283664e+04   7.2483541e+01   9.1448506e+01   1.0477703e+02
   5.4216754e+01   2.0580213e+02   1.0233469e+04   6.9774133e+01   8.8318205e+01   1.0248100e+02
   5.3060097e+01   2.0146637e+02   1.0199421e+04   6.7284006e+01   8.5271154e+01   1.0006300e+02
   5.2093583e+01   1.9723509e+02   1.0182379e+04   6.5020129e+01   8.2325989e+01   9.7555778e+01
   5.1334532e+01   1.9312431e+02   1.0183372e+04   6.2972328e+01   7.9502512e+01   9.4990557e+01
   5.0792249e+01   1.8915353e+02   1.0203563e+04   6.1138173e+01   7.6814729e+01   9.2396714e+01
   5.0473267e+01   1.8534394e+02   1.0244185e+04   5.9518945e+01   7.4275026e+01   8.9800380e+01
   5.0388215e+01   1.8171640e+02   1.0306473e+04   5.8116465e+01   7.1895117e+01   8.7224680e+01
   5.0563532e+01   1.7829019e+02   1.0391261e+04   5.6931319e+01   6.9684950e+01   8.4691847e+01
   5.1003011e+01   1.7509494e+02   1.0498904e+04   5.5980789e+01   6.7648550e+01   8.2222409e+01
   5.1727384e+01   1.7215636e+02   1.0629088e+04   5.5275323e+01   6.5794176e+01   7.9834564e+01
   5.2778752e+01   1.6949491e+02   1.0780802e+04   5.4816207e+01   6.4135150e+01   7.7544220e+01
   5.4193306e+01   1.6713457e+02   1.0952408e+04   5.4610772e+01   6.2681932e+01   7.5367451e+01
   5.5975624e+01   1.6511115e+02   1.1141604e+04   5.4683280e+01   6.1441624e+01   7.3318967e+01
   5.8144438e+01   1.6345544e+02   1.1345691e+04   5.5048140e+01   6.0428253e+01   7.1410869e+01
   6.0714990e+01   1.6219823e+02   1.1561823e+04   5.5720867e+01   5.9653017e+01   6.9657291e+01
   6.3697113e+01   1.6137089e+02   1.1787015e+04   5.6718930e+01   5.9124045e+01   6.8074348e+01
   6.7081611e+01   1.6100796e+02   1.2018236e+04   5.8063417e+01   5.8851113e+01   6.6675578e+01
   7.0899141e+01   1.6112768e+02   1.2252447e+04   5.9747533e+01   5.8857508e+01   6.5470548e+01
   7.5137319e+01   1.6175588e+02   1.2486773e+04   6.1779849e+01   5.9155506e+01   6.4472535e+01
   7.9720625e+01   1.6293153e+02   1.2718535e+04   6.4193286e+01   5.9743047e+01   6.3698421e+01
   8.4630427e+01   1.6466762e+02   1.2944973e+04   6.6979666e+01   6.0634628e+01   6.3159091e+01
   8.9884149e+01   1.6695557e+02   1.3163265e+04   7.0099141e+01   6.1853394e+01   6.2862896e+01
   9.5387954e+01   1.6980783e+02   1.3370790e+04   7.3552952e+01   6.3397217e+01   6.2823238e+01
   1.0097854e+02   1.7324428e+02   1.3565032e+04   7.7361024e+01   6.5248997e+01   6.3054817e+01
   1.0663562e+02   1.7722463e+02   1.3743084e+04   8.1451660e+01   6.7423376e+01   6.3561226e+01
   1.1229289e+02   1.8170414e+02   1.3902045e+04   8.5756413e+01   6.9921834e+01   6.4346723e+01
   1.1774882e+02   1.8665966e+02   1.4039200e+04   9.0253909e+01   7.2714197e+01   6.5418691e+01
   1.2280733e+02   1.9204692e+02   1.4151738e+04   9.4900216e+01   7.5768723e+01   6.6778769e+01
   1.2740390e+02   1.9776036e+02   1.4236461e+04   9.9565790e+01   7.9074139e+01   6.8418945e+01
   1.3138904e+02   2.0370303e+02   1.4290476e+04   1.0415051e+02   8.2593016e+01   7.0330421e+01
   1.3452051e+02   2.0979096e+02   1.4311300e+04   1.0859044e+02   8.6260921e+01   7.2502184e+01
   1.3665178e+02   2.1590033e+02   1.4296698e+04   1.1277177e+02   9.0021759e+01   7.4912854e+01
   1.3772742e+02   2.2187392e+02   1.4245059e+04   1.1654285e+02   9.3819751e+01   7.7534603e+01
   1.3767089e+02   2.2757433e+02   1.4156336e+04   1.1979336e+02   9.7580280e+01   8.0334483e+01
   1.3639889e+02   2.3288273e+02   1.4032095e+04   1.2245065e+02   1.0121401e+02   8.3273358e+01
   1.3397543e+02   2.3766465e+02   1.3875488e+04   1.2442011e+02   1.0464366e+02   8.6303860e+01
   1.3055188e+02   2.4179974e+02   1.3691390e+04   1.2563137e+02   1.0778783e+02   8.9373919e+01
   1.2629622e+02   2.4520328e+02   1.3485429e+04   1.2605787e+02   1.1057214e+02   9.2428440e+01
   1.2140035e+02   2.4782423e+02   1.3263865e+04   1.2571176e+02   1.1293352e+02   9.5409181e+01
   1.1607117e+02   2.4964120e+02   1.3033166e+04   1.2464105e+02   1.1480398e+02   9.8276373e+01
   1.1053307e+02   2.5065690e+02   1.2798505e+04   1.2290656e+02   1.1615969e+02   1.0096147e+02
   1.0498232e+02   2.5089527e+02   1.2564235e+04   1.2058089e+02   1.1700585e+02   1.0338737e+02
   9.9566437e+01   2.5039929e+02   1.2334129e+04   1.1775247e+02   1.1734670e+02   1.0550330e+02
   9.4384094e+01   2.4923093e+02   1.2111382e+04   1.1452551e+02   1.1718552e+02   1.0728479e+02
   8.9485181e+01   2.4747121e+02   1.1898613e+04   1.1102000e+02   1.1652462e+02   1.0873370e+02
   8.4888245e+01   2.4520747e+02   1.1697558e+04   1.0735050e+02   1.1538757e+02   1.0984691e+02
   8.0658772e+01   2.4249511e+02   1.1508938e+04   1.0356683e+02   1.1385157e+02   1.1058278e+02
   7.6821045e+01   2.3939870e+02   1.1333510e+04   9.9730047e+01   1.1197292e+02   1.1093958e+02
   7.3319320e+01   2.3599991e+02   1.1171844e+04   9.5925811e+01   1.0979223e+02   1.1092905e+02
   7.0135932e+01   2.3236122e+02   1.1024223e+04   9.2204600e+01   1.0736293e+02   1.1056584e+02
   6.7294088e+01   2.2852561e+02   1.0890749e+04   8.8583662e+01   1.0474681e+02   1.0986923e+02
   6.4760009e+01   2.2454774e+02   1.0771529e+04   8.5100304e+01   1.0198976e+02   1.0886530e+02
   6.2474179e+01   2.2048459e+02   1.0666671e+04   8.1796655e+01   9.9129284e+01   1.0758394e+02
   6.0452196e+01   2.1636533e+02   1.0576213e+04   7.8670682e+01   9.6214402e+01   1.0605528e+02
   5.8695048e+01   2.1222006e+02   1.0500307e+04   7.5724382e+01   9.3285396e+01   1.0431183e+02
   5.7163929e+01   2.0808806e+02   1.0439284e+04   7.2977228e+01   9.0370087e+01   1.0238673e+02
   5.5828110e+01   2.0400352e+02   1.0393618e+04   7.0442578e+01   8.7493910e+01   1.0031219e+02
   5.4708805e+01   1.9998344e+02   1.0363886e+04   6.8108599e+01   8.4686080e+01   9.8119705e+01
   5.3809955e+01   1.9604957e+02   1.0350864e+04   6.5973406e+01   8.1968195e+01   9.5839794e+01
   5.3120540e+01   1.9222779e+02   1.0355531e+04   6.4043521e+01   7.9356504e+01   9.3500760e+01
   5.2639548e+01   1.8854075e+02   1.0378954e+04   6.2321771e+01   7.6866619e+01   9.1128564e+01
   5.2385345e+01   1.8500767e+02   1.0422167e+04   6.0807468e+01   7.4511631e+01   8.8748511e+01
   5.2366458e+01   1.8165266e+02   1.0486018e+04   5.9508627e+01   7.2300471e+01   8.6384254e+01
   5.2600742e+01   1.7849793e+02   1.0570994e+04   5.8430037e+01   7.0244446e+01   8.4056591e+01
   5.3115598e+01   1.7556373e+02   1.0677219e+04   5.7573213e+01   6.8357175e+01   8.1783537e+01
   5.3941491e+01   1.7287179e+02   1.0804282e+04   5.6943089e+01   6.6648907e+01   7.9583564e+01
   5.5081491e+01   1.7045536e+02   1.0951028e+04   5.6561621e+01   6.5125835e+01   7.7473478e+01
   5.6545149e+01   1.6834578e+02   1.1115827e+04   5.6446910e+01   6.3797096e+01   7.5468467e+01
   5.8358559e+01   1.6656908e+02   1.1296604e+04   5.6608635e+01   6.2674641e+01   7.3583443e+01
   6.0557190e+01   1.6514813e+02   1.1490862e+04   5.7051716e+01   6.1771515e+01   7.1833461e+01
   6.3119333e+01   1.6412276e+02   1.1695955e+04   5.7808292e+01   6.1090228e+01   7.0234850e+01
   6.6091089e+01   1.6351013e+02   1.1908942e+04   5.8869538e+01   6.0656957e+01   6.8795676e+01
   6.9493720e+01   1.6333093e+02   1.2126940e+04   6.0234625e+01   6.0490765e+01   6.7526936e+01
   7.3290746e+01   1.6361927e+02   1.2347231e+04   6.1927882e+01   6.0594613e+01   6.6445185e+01
   7.7389083e+01   1.6442184e+02   1.2567248e+04   6.3997221e+01   6.0956931e+01   6.5571387e+01
   8.1774504e+01   1.6575343e+02   1.2784231e+04   6.6436841e+01   6.1593680e+01   6.4914441e+01
