tsec,V,c,ce,X
0.00757759589375304,-27.0101786428962,0.075564285925743,10.0371983622607,4.96977898497753e-05
0.00777701956986078,-29.4099383133736,0.0771868966025988,10.0356582443926,4.96980421009882e-05
0.00797644324596852,-31.6352007492996,0.07790965828165,10.0338834229995,4.96982864301293e-05
0.00817586692207626,-33.8260464251149,0.0780665256897699,10.0320226486405,4.96985130513339e-05
0.00840604513247486,-36.523806586391,0.0780414982521671,10.029872887369,4.96987511713019e-05
0.00863622334287346,-39.5548761356596,0.0780879048446692,10.0276844896148,4.96989710656026e-05
0.00886640155327206,-42.8192604929559,0.0782022871159223,10.025477335381,4.96991815308494e-05
0.00909657976367066,-46.1209551822013,0.0783010833384517,10.0233018010437,4.96993871570105e-05
0.00932675797406926,-49.0834746587374,0.0783633099675905,10.0211466033637,4.96995887702534e-05
0.00950846459358198,-51.0762317453365,0.0784052298582953,10.0194248802271,4.96997452518714e-05
0.0096901712130947,-52.81452198028,0.0784534291531799,10.0176782612291,4.96998999701541e-05
0.00987187783260741,-54.3340974481952,0.0785063390842732,10.0159162765573,4.97000536779722e-05
0.0100535844521201,-55.6565488822282,0.0785605051215282,10.0141453565035,4.97002068848349e-05
0.0102352910716328,-56.7980914696923,0.0786144696481744,10.0123667401644,4.97003598382676e-05
0.0107113776141865,-59.0778718981538,0.0787581386652548,10.0076626369388,4.97007600969127e-05
0.0110848152405232,-60.302268613313,0.0788706404113241,10.0039294810635,4.97010745904946e-05
0.0114582528668599,-61.1725065138952,0.0789843557413433,10.0001564040037,4.97013899271013e-05
0.0118316904931966,-61.7832012679816,0.0790997685890712,9.99634260621992,4.97017062937298e-05
0.0122051281195333,-62.2024992165673,0.0792168251111405,9.99248754017554,4.97020238339999e-05
0.01257856574587,-62.4806292509291,0.0793353933362846,9.98859059068316,4.97023426492089e-05
0.012999451707514,-62.6693009117978,0.0794708020429077,9.98414740764614,4.97027035720284e-05
0.013420337669158,-62.7632279297563,0.0796081282779574,9.97964905599614,4.97030662376726e-05
0.013841223630802,-62.7901424895774,0.0797474312134217,9.97509444687866,4.97034306795536e-05
0.0141832062624357,-62.7766075189333,0.079862109892854,9.97135149674353,4.97037281286132e-05
0.0145251888940693,-62.7391038716124,0.0799781479045571,9.96757006133313,4.9704026786772e-05
0.0148671715257029,-62.6833140893312,0.0800955656503991,9.96374951662637,4.9704326670352e-05
0.0152091541573366,-62.6136926722022,0.0802143850690431,9.95988922515321,4.97046277950716e-05
0.0155511367889702,-62.5336255614864,0.0803346293892732,9.95598853547696,4.97049301763003e-05
0.0159313607027757,-62.4354522475182,0.0804700216057703,9.95160342414289,4.97052678644138e-05
0.0163115846165812,-62.3301010473523,0.0806072382490551,9.94716661499729,4.9705607146413e-05
0.0166918085303867,-62.2194603851887,0.0807463135240752,9.94267714719393,4.97059480443411e-05
0.0170720324441922,-62.1049698838767,0.080887282467739,9.93813403585809,4.97062905806391e-05
0.0174522563579977,-61.9877289003472,0.0810301810445661,9.93353627151869,4.97066347781199e-05
0.0178324802718033,-61.8685564515994,0.0811750461664719,9.9288828190732,4.97069806600133e-05
0.0182812459383495,-61.7262338625228,0.0813486076178463,9.92331740258019,4.97073910925301e-05
0.0187300116048958,-61.5827757755301,0.0815250253232342,9.9176711353179,4.9707803944323e-05
0.0191787772714421,-61.4387011970628,0.0817043652726156,9.91194216671165,4.97082192561361e-05
0.0196275429379884,-61.2943941619516,0.0818866955272926,9.90612858856443,4.97086370696715e-05
0.0200763086045347,-61.1501357770653,0.0820720863034719,9.90022843277159,4.97090574276251e-05
0.020525074271081,-61.0061287665073,0.0822606100553007,9.89423966892036,4.97094803737233e-05
0.0211145913346912,-60.8175842834704,0.0825131494997969,9.8862344026951,4.97100399815404e-05
0.0217041083983013,-60.6299673781032,0.0827714006050821,9.8780676787688,4.9710604237442e-05
0.0222936254619115,-60.4434478584543,0.0830355468926672,9.86973435767915,4.97111732492663e-05
0.0228831425255216,-60.2581525950517,0.0833057799334238,9.86122907597916,4.97117471284207e-05
0.0234726595891317,-60.0741773448712,0.083582299795114,9.85254623382745,4.97123259900423e-05
0.0240621766527419,-59.8915957553326,0.0838653155162057,9.84367998185034,4.97129099531658e-05
0.0250972310837365,-59.5745786528202,0.0843786082974938,9.82765050896462,4.97139479734482e-05
0.0261322855147311,-59.2623120756609,0.084913864833745,9.81100141057718,4.97150028009647e-05
0.0271673399457258,-58.9550290558171,0.0854724496866009,9.79369454568215,4.97160751783776e-05
0.0282023943767204,-58.6529466481656,0.0860558447078032,9.77568851471691,4.97171658962839e-05
0.029237448807715,-58.3562693853968,0.0866656620420744,9.75693829969783,4.97182757974972e-05
0.0302725032387096,-58.0651955991434,0.0873036586302366,9.73739486296845,4.97194057817264e-05
0.0327570115179532,-57.3905404174681,0.0889620306017143,9.68691311183932,4.97222060444338e-05
0.0352415197971968,-56.7518670103239,0.0908255298559819,9.63066883740733,4.97251427855683e-05
0.0377260280764405,-56.1514682340766,0.0929333513886438,9.56757085901213,4.97282338946474e-05
0.0402105363556841,-55.5911250232633,0.0953354458359163,9.49623018584292,4.97315009192083e-05
0.0426950446349277,-55.0719344656108,0.0980967433161404,9.41484350363222,4.97349701625206e-05
0.0451795529141713,-54.5942832687961,0.101302619944546,9.32104233833151,4.97386741754976e-05
0.0509155047039352,-53.6475861518287,0.111159502678929,9.03609315759169,4.97483817407854e-05
0.0566514564936991,-52.9049688469889,0.126820072655551,8.58997801192628,4.97604350897791e-05
0.0612113465730864,-52.4443690594321,0.14699287884619,8.02133216951156,4.97727026341667e-05
0.0657712366524737,-52.0883420061811,0.178822341939491,7.12928081350423,4.97888520028906e-05
0.0689243243755979,-51.9031824682343,0.209035172420991,6.28302542979872,4.98032644481377e-05
0.0720774120987221,-51.7712328979391,0.24313094684164,5.32332130325035,4.98208648568983e-05
0.0752304998218462,-51.6920250219536,0.275991423591342,4.38767598946579,4.98416153836784e-05
0.0780056538732223,-51.6607479661516,0.30059035906419,3.67391912801608,4.98620965137707e-05
0.0801501939038833,-51.6563727291421,0.31603623784564,3.21493445114236,4.98790388992305e-05
0.0822947339345443,-51.6651955021403,0.328666401883939,2.82951824940703,4.98967399498149e-05
0.0844392739652053,-51.6840565578147,0.338871805538932,2.50762217430648,4.99150484549219e-05
0.0865838139958663,-51.710185684854,0.346995940917435,2.24037566669873,4.99338393460581e-05
0.0887283540265273,-51.7411032102809,0.353336833428638,2.02006661449159,4.99530056768044e-05
0.092484369770704,-51.8007429050971,0.360958167951482,1.72616034132555,4.99872245271677e-05
0.0962403855148807,-51.8599987424964,0.36525167410441,1.52041672178302,5.00219433075179e-05
0.0999964012590574,-51.9137118206035,0.367199781837242,1.37714542303165,5.00568861677547e-05
0.103752417003234,-51.9595036895099,0.367527940535689,1.2773177608849,5.00918678884938e-05
0.107508432747411,-51.9966482230259,0.366748969722519,1.20746316996949,5.01267649363813e-05
0.111776893474309,-52.0285113606199,0.364966856312062,1.15271994717408,5.01662125935945e-05
0.116045354201207,-52.0503474511405,0.362551297925662,1.11576987225408,5.02053594965889e-05
0.120313814928106,-52.0635751301268,0.359726226592629,1.09073183891044,5.02441532291203e-05
0.124582275655004,-52.0696891122613,0.356649150637903,1.07346494355682,5.02825600613556e-05
0.128850736381902,-52.070004522975,0.353427114184564,1.06115177217946,5.03205594869219e-05
0.1331191971088,-52.065622116448,0.350124193968132,1.05210557463899,5.03581401509313e-05
0.140754853096777,-52.0492440634333,0.344139106446644,1.04077512089649,5.04243039540206e-05
0.148390509084754,-52.0257534724302,0.338138659740593,1.03347220331174,5.04891037851117e-05
0.156026165072731,-51.9983767783311,0.332183540487136,1.02857266869221,5.05525507170002e-05
0.163661821060708,-51.9690081157712,0.326319213723569,1.02484271912284,5.06146617111227e-05
0.171297477048685,-51.9387556074952,0.32056903713859,1.02162606740066,5.0675458758882e-05
0.178933133036662,-51.9084122458546,0.314934858104912,1.01883245653145,5.07349676331805e-05
0.19169533824664,-51.8588919147253,0.305772709016618,1.0150979428709,5.08316255991224e-05
0.204457543456617,-51.8116014858673,0.296910226753137,1.01285359694934,5.09248783542709e-05
0.217219748666594,-51.7665582884616,0.288340826032219,1.01205288363813,5.10148393202952e-05
0.229981953876571,-51.7236897680189,0.280064670771606,1.01245626456314,5.11016176512802e-05
0.242744159086548,-51.683043688999,0.272070393337493,1.01412187287213,5.11853206980116e-05
0.255506364296526,-51.6445470130466,0.264336555421784,1.01737866943914,5.12660513322542e-05
0.280498095054761,-51.5746596755389,0.249896161228272,1.02877957999801,5.14158958027572e-05
0.305489825812996,-51.5111009062725,0.236294622642077,1.04785723332551,5.15553687738057e-05
0.330481556571231,-51.4530923032172,0.223437855259107,1.07541574817835,5.16850550241516e-05
0.355473287329465,-51.400135492644,0.211218856027533,1.11270746611551,5.18054634193684e-05
0.3804650180877,-51.3515140983317,0.199505464812217,1.16182089913606,5.19170168976708e-05
0.405456748845935,-51.3064193920351,0.188152361211121,1.22541256987861,5.20200371931433e-05
0.449066215102589,-51.2340399311436,0.16872174544637,1.3812020157915,5.21799067117765e-05
0.492675681359243,-51.1662952806712,0.148768040596779,1.61854073045001,5.23144144084611e-05
0.536285147615897,-51.0990474119103,0.126462785135116,1.98681208370547,5.24217477071841e-05
0.57989461387255,-51.0295677204921,0.0997947122761113,2.54289428110567,5.24976446003027e-05
0.593760227783456,-51.0070820863911,0.0902316759431969,2.76416087392783,5.25141847534878e-05
0.607625841694361,-50.9852162460706,0.0804445393360438,2.99848365262665,5.2526748511477e-05
0.621491455605267,-50.9648281405873,0.070747757245645,3.23674938150515,5.25353165972754e-05
0.635357069516172,-50.9466673842936,0.061451410778899,3.46975731027603,5.25400095166808e-05
0.649222683427077,-50.9311659852051,0.0528172638079921,3.68951602437695,5.25410639249897e-05
0.663088297337983,-50.9184446629178,0.0450190095862251,3.89039683731032,5.25387984348043e-05
0.683455296545854,-50.9045572824197,0.0352310329174823,4.14535684839416,5.25302224854722e-05
0.703822295753725,-50.8955366580402,0.0273477725707446,4.35269386161229,5.25164559639474e-05
0.724189294961596,-50.8898169504027,0.0211127497637661,4.51786629590744,5.24985654143522e-05
0.744556294169468,-50.8855860097244,0.0162361439508203,4.64797457328415,5.24774342170885e-05
0.764923293377339,-50.8820813320768,0.0124676879891921,4.74930253104348,5.24537783600819e-05
0.78529029258521,-50.8796867035837,0.0095968954909434,4.82704503041199,5.24281857539638e-05
0.805657291793081,-50.8783102163837,0.00742982918053988,4.88603293854286,5.24011342545326e-05
0.826024291000953,-50.8770033413578,0.00579099653272712,4.93081290599412,5.23729924708646e-05
0.850896303342746,-50.8752184263945,0.00431628337432713,4.97136012105264,5.23375385459893e-05
0.875768315684539,-50.8733747163725,0.00326041486876251,5.00072407143297,5.23012146241107e-05
0.900640328026332,-50.8717825255681,0.00251103795389774,5.0219236161114,5.22642728603378e-05
0.920211309097092,-50.8706225196307,0.00208542581977792,5.03419831602728,5.22348941819548e-05
0.939782290167851,-50.869379346857,0.00176544810321999,5.04361252414102,5.22053233940506e-05
0.959353271238611,-50.8680718168829,0.00152257272208631,5.05094147734409,5.21756138681605e-05
0.97892425230937,-50.8667797863128,0.00133728463509998,5.05672102325125,5.21458027489395e-05
0.99849523338013,-50.8655280166842,0.00119642865269077,5.06130729554487,5.21159174176978e-05
1.01806621445089,-50.864281541519,0.00108992953344578,5.06496871969851,5.20859796888238e-05
1.03924828558949,-50.8629102361005,0.00100390731400663,5.06814277596061,5.20535381382336e-05
1.0604303567281,-50.8615240068144,0.000940292544685092,5.07071216293395,5.20210718653816e-05
1.0816124278667,-50.8601410853287,0.000893108124878066,5.07283840300584,5.19885928641324e-05
1.10279449900531,-50.8587691458542,0.000858118685582707,5.07463450226823,5.1956109762194e-05
1.12397657014391,-50.8573984906463,0.000832224985000084,5.07618476167053,5.19236289132072e-05
1.15444806530138,-50.8554158449859,0.000806472830678816,5.0781061603996,5.18769164035e-05
1.18491956045885,-50.8534288428535,0.000789750221599687,5.07978280914941,5.18302282972892e-05
1.21539105561631,-50.8514481644279,0.000778925923482883,5.08129908177636,5.17835712109401e-05
1.24586255077378,-50.8494682552631,0.00077192292464441,5.0827129142378,5.17369492128509e-05
1.27633404593125,-50.8474825532949,0.000767352778910254,5.08406247875427,5.16903648561275e-05
1.32601495454673,-50.8442445673466,0.00076331429949743,5.08617298582067,5.16144980366691e-05
1.37569586316222,-50.84101040092,0.000761428587260106,5.08822685795938,5.1538740224585e-05
1.4253767717777,-50.8377817973433,0.000760547965915321,5.09025154491233,5.14630936093844e-05
1.47505768039318,-50.8345507241879,0.000760302123306907,5.09225798603148,5.13875590474715e-05
1.52473858900867,-50.831313667166,0.000760306653733334,5.09425914761915,5.13121368292802e-05
1.73888783399797,-50.8173811153675,0.000762075778425177,5.10282716736351,5.09883159281804e-05
1.89815679156538,-50.8070223065425,0.000762172044339927,5.10924665916062,5.07488322048701e-05
2.05742574913279,-50.7966666010497,0.000762754166293333,5.11565552781652,5.05104931478899e-05
2.2166947067002,-50.7863086674359,0.00076389387218215,5.12204764512113,5.02732938149947e-05
2.3759636642676,-50.7759514994077,0.000765041382938962,5.1284379696637,5.0037229919836e-05
2.53523262183501,-50.7655943350194,0.000766015412524869,5.13483251194366,4.98022962607832e-05
2.92858648110518,-50.7400052285728,0.000768409840869513,5.15062592246049,4.92268642333012e-05
3.32194034037534,-50.7143975844361,0.000770813212872113,5.1664187891334,4.86582086534041e-05
3.71529419964551,-50.6887598395883,0.000773245093502434,5.18221052244796,4.809625246443e-05
4.10864805891567,-50.6630800539131,0.000775677755374103,5.19800180691653,4.7540917194134e-05
6.58999575894193,-50.5030446315667,0.000791025150926732,5.29759924289812,4.42622238144435e-05
9.07134345896819,-50.3369923354047,0.000806424740936432,5.39717670267327,4.12111847034724e-05
10.806271650322,-50.2129311487742,0.000817223545333159,5.46678925286354,3.91919398333644e-05
12.1358797653005,-50.1102007449405,0.000825517139643849,5.52013230433175,3.77082929549422e-05
13.2113685184225,-50.0184593286858,0.000832236801709414,5.56327610376904,3.6548039745821e-05
14.2868572715445,-49.9162281294064,0.000838966424526554,5.60641592566909,3.54247689236372e-05
14.9130635944001,-49.8452169703399,0.00084288930178784,5.63153269565698,3.47843173334345e-05
15.5392699172557,-49.7635750696557,0.000846815690319056,5.65664810542212,3.41560070420585e-05
15.8762340657902,-49.7088160042339,0.00084892987732308,5.67016236534051,3.38217994258155e-05
16.2131982143248,-49.6414014417029,0.000851045149886365,5.68367623778961,3.3491038234957e-05
16.3142874588851,-49.6145555561628,0.000851679912060712,5.6877303522759,3.33922257684391e-05
16.4153767034455,-49.5826127382188,0.000852314806556391,5.6917844316374,3.32937318908822e-05
16.5164659480058,-49.5419219483032,0.000852949828339145,5.69583847894852,3.31955406375498e-05
16.5576876749865,-49.5212411605472,0.000853208806445171,5.6974916138877,3.31555638377202e-05
16.5989094019672,-49.4950775698815,0.00085346781238976,5.69914474500956,3.31156251564062e-05
16.6401311289478,-49.4579650916809,0.000853726861343697,5.70079787177155,3.30757326571049e-05
16.6813528559285,-49.3923873029532,0.000853985987708352,5.70245099456157,3.30358891889882e-05
16.6937193740227,-49.3635140175968,0.000854063746392879,5.70294693070187,3.30239458229592e-05
16.7060858921168,-49.3246027677322,0.000854141523356153,5.70344286663467,3.30120069532526e-05
16.718452410211,-49.2683119476238,0.000854219328542398,5.70393880245946,3.30000725526428e-05
16.7308189283052,-49.1736325755241,0.000854297186772231,5.70443473835576,3.29881426095181e-05
16.7345288837335,-49.1342798804149,0.000854320558301908,5.70458351916051,3.29845644952119e-05
16.7382388391618,-49.0852682266513,0.00085434394116771,5.70473230000811,3.29809867815343e-05
16.74194879459,-49.0225275370432,0.000854367339380432,5.70488108091572,3.29774094685341e-05
16.7456587500183,-48.9390892034621,0.000854390759544355,5.70502986190783,3.29738325562072e-05
16.7512433467689,-48.7374524738948,0.000854426088200162,5.70525382222016,3.29684489847135e-05
16.7529187257941,-48.6494469556445,0.000854436712704707,5.70532101039371,3.29668340902764e-05
16.7545941048193,-48.5376620366188,0.000854447358636451,5.70538819862226,3.29652192775284e-05
16.7562694838445,-48.3899997136681,0.000854458036298805,5.70545538692191,3.29636045464671e-05
16.7579448628696,-48.1843108328797,0.000854468764768009,5.70552257531696,3.29619898970914e-05
16.7596202418948,-47.8730259115877,0.000854479586451614,5.70558976384996,3.29603753294023e-05
16.7609934101597,-47.4461706292647,0.000854488615753107,5.70564483284187,3.29590520640288e-05
16.7619552720207,-46.933837672553,0.000854495160312809,5.70568340711628,3.29581251902897e-05
16.762243830579,-46.7178588243458,0.000854497193598665,5.70569497943523,3.29578471334215e-05
16.7625323891374,-46.4483322904596,0.000854499295219859,5.70570655178029,3.29575690789796e-05
16.7628209476957,-46.0978704495442,0.000854501512353937,5.70571812416081,3.29572910269654e-05
16.763109506254,-45.6138706033893,0.000854503952962217,5.70572969659392,3.29570129773822e-05
16.7633980648123,-44.873117032565,0.000854506945840958,5.70574126911909,3.29567349302379e-05
16.7635032442929,-44.4884930236949,0.000854508348343076,5.70574548733594,3.29566335827728e-05
16.7636084237735,-43.9807562002645,0.000854510202370429,5.70574970558891,3.2956532235637e-05
16.7637136032541,-43.2640074913194,0.000854513101383898,5.70575392390588,3.29564308888372e-05
16.7638187827346,-42.0915300881915,0.000854520053088596,5.70575814238174,3.29563295423968e-05
16.7638503365788,-41.5845710280591,0.000854524122754904,5.70575940798105,3.29562991385413e-05
16.763881890423,-40.9337374652057,0.000854531345548155,5.70576067364154,3.29562687347302e-05
16.7639134442672,-40.0548300515379,0.000854546946121364,5.70576193942754,3.29562383309808e-05
16.7639449981113,-38.782776318656,0.0008545939315914,5.70576320556038,3.29562079273526e-05
16.7639765519555,-36.7282978473961,0.000854908182799699,5.70576447371702,3.29561775243027e-05
16.7640081057997,-33.1883472427895,0.000862122962770193,5.70576578442094,3.29561471329345e-05
16.7640151572524,-32.1170978877892,0.000867278601348506,5.70576609225697,3.29561403453666e-05
16.7640222087051,-30.9319667839005,0.000878998796227815,5.70576642123701,3.29561335636315e-05
16.7640292601578,-29.6463607992543,0.000903169432739255,5.70576679482834,3.29561267942204e-05
16.7640363116105,-28.2792973645441,0.000945699385994484,5.70576725114111,3.29561200476593e-05
16.7640433630632,-26.8515792926999,0.00100885023204332,5.70576783900844,3.29561133373935e-05
16.7640509648613,-25.2679015010702,0.00109630779974017,5.70576867554853,3.29561061592154e-05
16.7640585666593,-23.6601782329103,0.00119670903519283,5.70576976743459,3.29560990510518e-05
16.7640661684574,-22.0468106539721,0.0013031494445651,5.70577114130719,3.29560920198042e-05
16.7640737702555,-20.4414639912988,0.0014113192525067,5.7057728072749,3.2956085067712e-05
16.7640813720535,-18.8536637648942,0.00151926421787287,5.70577476602543,3.29560781943789e-05
16.7640935116039,-16.3702909315561,0.00168899365734239,5.70577849531049,3.29560673783911e-05
16.7641056511542,-13.9630983531048,0.00185563797494248,5.70578294592971,3.29560567524268e-05
16.7641177907046,-11.6382713642861,0.00201953429195271,5.70578810153165,3.29560463096679e-05
16.7641299302549,-9.39811759963761,0.00218046404036127,5.70579395010818,3.29560360445496e-05
16.7641420698053,-7.24336303139256,0.00233814201095674,5.70580047899824,3.29560259514264e-05
16.7641542093556,-5.17387298147584,0.00249258944056742,5.7058076731152,3.2956016024101e-05
16.7641823141562,-0.703953383349868,0.0028389471317834,5.7058268007854,3.29559936444842e-05
16.7642104189568,3.32866458832569,0.00317079477477524,5.705849247035,3.29559720523697e-05
16.7642385237574,6.94181457044413,0.00348966442957067,5.70587486230895,3.29559511857049e-05
16.764266628558,10.1542088536298,0.00379694883319493,5.70590351437644,3.29559309893112e-05
16.7642947333586,12.9842993197574,0.00409395218604431,5.70593508574543,3.29559114139516e-05
16.7643350674225,16.4150901650556,0.00450472127058351,5.70598528893007,3.29558843186733e-05
16.7643754014864,19.155547110638,0.00490037307069569,5.70604102842065,3.29558583005481e-05
16.7644157355503,21.2671586925149,0.00528410360914571,5.70610209121904,3.2955833267073e-05
16.7644560696142,22.8159582400026,0.00565880166767683,5.70616830830208,3.29558091426589e-05
16.764496403678,23.8712813103769,0.00602703552429796,5.70623954934219,3.295578586648e-05
16.7645367377419,24.5018363033604,0.00639103853212706,5.70631571776985,3.29557633905472e-05
16.764591219281,24.7918752188553,0.00687933535018245,5.70642630817411,3.29557342367865e-05
16.76464570082,24.5652396074624,0.00736718967017537,5.70654566807595,3.29557064107721e-05
16.764700182359,23.9409353772087,0.00785756947380302,5.70667376015116,3.29556798705397e-05
16.764754663898,23.0141084423637,0.00835273623018656,5.70681059183606,3.29556545913724e-05
16.7648091454371,21.8591298429834,0.0088543992909822,5.70695620328105,3.29556305614409e-05
16.7648636269761,20.5342070175342,0.00936384500300324,5.70711065849739,3.29556077786258e-05
16.7649441727996,18.3522284137729,0.0101330987127802,5.70735538619632,3.29555763950289e-05
16.7650247186231,16.0102949332149,0.0109235647347804,5.70761991905814,3.29555477832752e-05
16.7651052644466,13.5858447372024,0.0117364672863385,5.70790457877268,3.29555219920929e-05
16.7651858102701,11.1263077204299,0.0125722951828661,5.70820969067485,3.29554990785595e-05
16.7652663560936,8.66081403529242,0.0134311129146368,5.70853556382639,3.29554791016019e-05
16.7653469019171,6.21773735307688,0.014312869399006,5.7088824820157,3.29554621191547e-05
16.765429361858,3.75679166566725,0.0152389981020477,5.70925970742706,3.29554478932166e-05
16.7655118217988,1.35088813127839,0.0161883475805353,5.70965948275663,3.29554369202507e-05
16.7655942817397,-0.988973824818952,0.0171603242519331,5.71008199266081,3.29554292523854e-05
16.7656767416805,-3.25570727203503,0.0181542289978096,5.71052737224453,3.2955424937125e-05
16.7657592016214,-5.44457393655965,0.0191692973374662,5.71099570377685,3.29554240170705e-05
16.7658800531497,-8.50500618773946,0.0206934962388355,5.71172357033619,3.29554288787065e-05
16.766000904678,-11.3833408739135,0.0222587167572067,5.71250063071125,3.29554412123966e-05
16.7661217562064,-14.0755953245147,0.0238619037145438,5.7133264606191,3.29554610955883e-05
16.7662426077347,-16.5808920344757,0.0254990249593568,5.71420030977345,3.29554885769651e-05
16.766363459263,-18.9011852402057,0.0271633137949029,5.71512104622342,3.295552365934e-05
16.7665673620883,-22.4143613490777,0.0299789988161307,5.71677537836007,3.29555995557074e-05
