0.05,0.0800703223039004,23.737064290989
0.1,0.0800664940567675,23.7369864410643
0.15,0.0800726768792534,23.7368306709933
0.2,0.0800612143167668,23.7365988260442
0.25,0.0800735516587627,23.7362906176527
0.3,0.0800545205788413,23.7359095368584
0.35,0.0800729549736418,23.7354547884177
0.4,0.0800464627443393,23.7349311315045
0.45,0.0800709061908787,23.7343368670775
0.5,0.0800370989295476,23.7336776013824
0.55,0.0800674316837377,23.7329504110978
0.6,0.0800264914170253,23.7321615235583
0.65,0.0800625616596229,23.73130678423
0.7,0.0800147040447602,23.7303931603879
0.75,0.0800563287164148,23.7294155554557
0.8,0.0800018012900855,23.7283819358632
0.85,0.080048767702127,23.7272865215447
0.9,0.0799878480707874,23.7261383540391
0.95,0.0800399156255926,23.7249309921287
1,0.0799729090854801,23.7236744067659
1.05,0.0800298107897414,23.7223613792513
1.1,0.0799570473484374,23.7210026036241
1.15,0.0800184912493381,23.7195899817316
1.2,0.0799403223309178,23.718134770625
1.25,0.0800059931374907,23.7166279576169
1.3,0.0799227882462472,23.7150812609351
1.35,0.0799923492988363,23.7134847728492
1.4,0.0799044927886535,23.7118506084167
1.45,0.0799775884119256,23.7101680169763
1.5,0.0798854764081505,23.7084494658246
1.55,0.0799617346076987,23.7066834319172
1.6,0.0798657720811349,23.7048827003879
1.65,0.0799448075134384,23.7030350572585
1.7,0.0798454054912492,23.7011535765233
1.75,0.0799268226292405,23.6992254412704
1.8,0.0798243955263312,23.6972639880713
1.85,0.0799077919443784,23.6952558885443
1.9,0.0798027550021155,23.6932147163368
1.95,0.0798877247092018,23.6911267240169
2,0.0797804915328411,23.6890056961321
2.05,0.079866628289217,23.6868375574807
2.1,0.0797576084801283,23.6846362755886
2.15,0.0798445090400724,23.6823875359341
2.2,0.0797341059234188,23.6801054586652
2.25,0.0798213731546118,23.6777755742673
2.3,0.0797099816073303,23.6754121223904
2.35,0.0797972274454025,23.6730005578202
2.4,0.0796852318329485,23.6705552038157
2.45,0.0797720800377075,23.6680615131388
2.5,0.0796598522709084,23.6655338542434
2.55,0.0797459409583449,23.6629577456185
2.6,0.07963383868376,23.660347560418
2.65,0.0797188226149976,23.6576889445907
2.7,0.0796071875533852,23.6549962339878
2.75,0.0796907401681913,23.6522552577916
2.8,0.0795798966160804,23.6494802716876
2.85,0.0796617118043603,23.646657338075
2.9,0.0795519653134184,23.6438005894196
2.95,0.0796317589233026,23.6408963657713
3,0.0795233951713068,23.637958633791
3.05,0.0796009062570806,23.6349740503373
3.1,0.0794941901230023,23.6319563747708
3.15,0.0795691819402947,23.6288926149336
3.2,0.0794643567944606,23.6257962830406
3.25,0.079536617553918,23.6226547673994
3.3,0.0794339047725806,23.6194812953742
3.35,0.0795032481668046,23.6162636608064
3.4,0.0794028468789152,23.6130147710535
3.45,0.0794691124008594,23.6097228464094
3.5,0.0793711994735482,23.6064004419455
3.55,0.0794342525479605,23.6030362214192
3.6,0.0793389828163578,23.5996423584573
3.65,0.0793987147693567,23.5962079736047
3.7,0.0793062215160999,23.5927448331721
3.75,0.079362549411711,23.5892425243291
3.8,0.0792729451019498,23.5857123835729
3.85,0.079325811478561,23.5821444712275
3.9,0.0792391887576824,23.5785496748723
3.95,0.0792885613020791,23.5749185313687
4,0.0792049942659317,23.571261463616
4.05,0.0792508654680511,23.5675694853919
4.1,0.0791704112193984,23.5638525423854
4.15,0.0792127980574511,23.5601021227895
4.2,0.0791354985680055,23.5563276856175
4.25,0.0791744422814622,23.5525211882015
4.3,0.0791003265864894,23.5486915962562
4.35,0.0791358926040023,23.5448313282874
4.4,0.0790649793665532,23.5409488526591
4.45,0.0790972574676491,23.5370370384538
4.5,0.079029557962499,23.5331038548786
4.55,0.0790586627664426,23.5291426083945
4.6,0.0789941843504212,23.5251607691153
4.65,0.079020256243731,23.5211520650707
4.7,0.078959006400125,23.5171234687784
4.75,0.078982213036766,23.5130691113576
4.8,0.0789242041078577,23.5089954701631
4.85,0.0789447426442673,23.5048970581337
4.9,0.0788899973990891,23.5007798602589
4.95,0.0789080976613631,23.4966387470391
5,0.078856655886953,23.4924792136013
5.05,0.0788725847114894,23.4882964604681
5.1,0.0788245110672635,23.4840954943523
5.15,0.0788385781111478,23.4798718145646
5.2,0.0787939715498752,23.4756299389136
5.25,0.0788065369360184,23.4713656300109
5.3,0.0787655420742771,23.4670829132974
5.35,0.078777026322156,23.4627777742063
5.4,0.0787398472417647,23.4584537381543
5.45,0.0787507440417298,23.4541069669627
5.5,0.0787176611260574,23.449740472724
5.55,0.0787285536486603,23.4453505400244
5.6,0.0786999442095154,23.4409396469543
5.65,0.0787115258074381,23.436504138474
5.7,0.0786878894463091,23.4320459285254
5.75,0.0787009898128539,23.42756134929
5.8,0.0786829796929471,23.4230517084139
5.85,0.0786985977969068,23.418513238873
5.9,0.0786870592897909,23.4139465847909
5.95,0.0787064047229106,23.409347777093
6,0.078702423247651,23.4047167203211
6.05,0.078726968010927,23.400049120172
6.1,0.0787319283185218,23.3953440421371
6.15,0.078763471552526,23.3905967183224
6.2,0.078779131240553,23.3858052467157
6.25,0.0788198799901862,23.3809642063131
6.3,0.0788484606801029,23.3760705633846
6.35,0.0789011304947218,23.3711180258354
6.4,0.0789454308867869,23.3661022200489
6.45,0.0790133709122636,23.3610157175324
6.5,0.0790769068699637,23.3558525428156
6.55,0.0791642551083571,23.3506038077271
6.6,0.0792514330320728,23.3452616074711
6.65,0.0793633086407112,23.3398152003141
6.7,0.0794796396780595,23.3342543454175
6.75,0.0796223805553541,23.3285659682759
