   1.7333333e+00   4.5580040e-01   5.5040926e-01   1.7723495e-01   1.8695705e-01   3.8884333e-01   3.3966916e-01
   1.7828283e+00   4.4477626e-01   5.3878783e-01   1.6527869e-01   1.7417207e-01   3.7159962e-01   3.2326653e-01
   1.8323232e+00   4.3384874e-01   5.2700528e-01   1.5402489e-01   1.6213632e-01   3.5501979e-01   3.0765597e-01
   1.8818182e+00   4.2302419e-01   5.1510427e-01   1.4344355e-01   1.5082215e-01   3.3909065e-01   2.9279926e-01
   1.9313131e+00   4.1231645e-01   5.0312373e-01   1.3350466e-01   1.4020044e-01   3.2379174e-01   2.7865997e-01
   1.9808081e+00   4.0173327e-01   4.9109909e-01   1.2417839e-01   1.3024118e-01   3.0910657e-01   2.6520347e-01
   2.0303030e+00   3.9128311e-01   4.7906253e-01   1.1543525e-01   1.2091384e-01   2.9501722e-01   2.5239678e-01
   2.0797980e+00   3.8097347e-01   4.6704326e-01   1.0724624e-01   1.1218778e-01   2.8150578e-01   2.4020854e-01
   2.1292929e+00   3.7081103e-01   4.5506768e-01   9.9582922e-02   1.0403250e-01   2.6855437e-01   2.2860886e-01
   2.1787879e+00   3.6080166e-01   4.4315958e-01   9.2417599e-02   9.6417932e-02   2.5614516e-01   2.1756933e-01
   2.2282828e+00   3.5095054e-01   4.3134039e-01   8.5723331e-02   8.9314590e-02   2.4426044e-01   2.0706290e-01
   2.2777778e+00   3.4126216e-01   4.1962927e-01   7.9474028e-02   8.2693748e-02   2.3288263e-01   1.9706382e-01
   2.3272727e+00   3.3174040e-01   4.0804337e-01   7.3644492e-02   7.6527555e-02   2.2199434e-01   1.8754760e-01
   2.3767677e+00   3.2238858e-01   3.9659788e-01   6.8210461e-02   7.0789122e-02   2.1157841e-01   1.7849092e-01
   2.4262626e+00   3.1320945e-01   3.8530628e-01   6.3148630e-02   6.5452590e-02   2.0161790e-01   1.6987159e-01
   2.4757576e+00   3.0420529e-01   3.7418038e-01   5.8436671e-02   6.0493175e-02   1.9209617e-01   1.6166848e-01
   2.5252525e+00   2.9537793e-01   3.6323051e-01   5.4053237e-02   5.5887194e-02   1.8299687e-01   1.5386151e-01
   2.5747475e+00   2.8672874e-01   3.5246562e-01   4.9977964e-02   5.1612081e-02   1.7430399e-01   1.4643153e-01
   2.6242424e+00   2.7825872e-01   3.4189338e-01   4.6191466e-02   4.7646380e-02   1.6600187e-01   1.3936035e-01
   2.6737374e+00   2.6996847e-01   3.3152028e-01   4.2675318e-02   4.3969744e-02   1.5807519e-01   1.3263063e-01
   2.7232323e+00   2.6185830e-01   3.2135175e-01   3.9412041e-02   4.0562911e-02   1.5050904e-01   1.2622589e-01
   2.7727273e+00   2.5392816e-01   3.1139221e-01   3.6385081e-02   3.7407683e-02   1.4328888e-01   1.2013044e-01
   2.8222222e+00   2.4617772e-01   3.0164520e-01   3.3578784e-02   3.4486895e-02   1.3640058e-01   1.1432934e-01
   2.8717172e+00   2.3860638e-01   2.9211341e-01   3.0978369e-02   3.1784383e-02   1.2983043e-01   1.0880837e-01
   2.9212121e+00   2.3121329e-01   2.8279878e-01   2.8569897e-02   2.9284948e-02   1.2356511e-01   1.0355401e-01
   2.9707071e+00   2.2399734e-01   2.7370258e-01   2.6340243e-02   2.6974315e-02   1.1759177e-01   9.8553382e-02
   3.0202020e+00   2.1695733e-01   2.6482542e-01   2.4277061e-02   2.4839098e-02   1.1189786e-01   9.3794236e-02
   3.0696970e+00   2.1009168e-01   2.5616736e-01   2.2368752e-02   2.2866756e-02   1.0647139e-01   8.9264909e-02
   3.1191919e+00   2.0339876e-01   2.4772795e-01   2.0604435e-02   2.1045555e-02   1.0130069e-01   8.4954303e-02
   3.1686869e+00   1.9687673e-01   2.3950625e-01   1.8973905e-02   1.9364525e-02   9.6374544e-02   8.0851857e-02
   3.2181818e+00   1.9052364e-01   2.3150092e-01   1.7467611e-02   1.7813421e-02   9.1682122e-02   7.6947518e-02
   3.2676768e+00   1.8433736e-01   2.2371023e-01   1.6076615e-02   1.6382685e-02   8.7213002e-02   7.3231720e-02
   3.3171717e+00   1.7831567e-01   2.1613213e-01   1.4792561e-02   1.5063406e-02   8.2957157e-02   6.9695357e-02
   3.3666667e+00   1.7245624e-01   2.0876424e-01   1.3607650e-02   1.3847283e-02   7.8904944e-02   6.6329766e-02
   3.4161616e+00   1.6675662e-01   2.0160394e-01   1.2514601e-02   1.2726591e-02   7.5047100e-02   6.3126699e-02
   3.4656566e+00   1.6121430e-01   1.9464836e-01   1.1506627e-02   1.1694144e-02   7.1374730e-02   6.0078309e-02
   3.5151515e+00   1.5582668e-01   1.8789442e-01   1.0577406e-02   1.0743263e-02   6.7879299e-02   5.7177125e-02
   3.5646465e+00   1.5059110e-01   1.8133888e-01   9.7210509e-03   9.8677435e-03   6.4552625e-02   5.4416040e-02
   3.6141414e+00   1.4550485e-01   1.7497831e-01   8.9320861e-03   9.0618269e-03   6.1386863e-02   5.1788287e-02
   3.6636364e+00   1.4056514e-01   1.6880918e-01   8.2054203e-03   8.3201703e-03   5.8374502e-02   4.9287429e-02
   3.7131313e+00   1.3576919e-01   1.6282782e-01   7.5363235e-03   7.6378196e-03   5.5508347e-02   4.6907337e-02
   3.7626263e+00   1.3111415e-01   1.5703050e-01   6.9204038e-03   7.0101838e-03   5.2781518e-02   4.4642180e-02
   3.8121212e+00   1.2659715e-01   1.5141338e-01   6.3535856e-03   6.4330104e-03   5.0187430e-02   4.2486408e-02
   3.8616162e+00   1.2221531e-01   1.4597257e-01   5.8320889e-03   5.9023627e-03   4.7719789e-02   4.0434738e-02
   3.9111111e+00   1.1796574e-01   1.4070416e-01   5.3524099e-03   5.4145974e-03   4.5372579e-02   3.8482143e-02
   3.9606061e+00   1.1384553e-01   1.3560417e-01   4.9113024e-03   4.9663452e-03   4.3140055e-02   3.6623839e-02
   4.0101010e+00   1.0985178e-01   1.3066862e-01   4.5057603e-03   4.5544905e-03   4.1016727e-02   3.4855272e-02
   4.0595960e+00   1.0598158e-01   1.2589354e-01   4.1330013e-03   4.1761542e-03   3.8997356e-02   3.3172110e-02
   4.1090909e+00   1.0223204e-01   1.2127492e-01   3.7904515e-03   3.8286768e-03   3.7076941e-02   3.1570228e-02
   4.1585859e+00   9.8600292e-02   1.1680879e-01   3.4757305e-03   3.5096019e-03   3.5250712e-02   3.0045700e-02
   4.2080808e+00   9.5083461e-02   1.1249120e-01   3.1866381e-03   3.2166624e-03   3.3514116e-02   2.8594792e-02
   4.2575758e+00   9.1678705e-02   1.0831821e-01   2.9211415e-03   2.9477662e-03   3.1862814e-02   2.7213949e-02
   4.3070707e+00   8.8383206e-02   1.0428593e-01   2.6773632e-03   2.7009832e-03   3.0292669e-02   2.5899786e-02
   4.3565657e+00   8.5194169e-02   1.0039049e-01   2.4535696e-03   2.4745337e-03   2.8799736e-02   2.4649085e-02
   4.4060606e+00   8.2108830e-02   9.6628092e-02   2.2481610e-03   2.2667771e-03   2.7380259e-02   2.3458779e-02
   4.4555556e+00   7.9124460e-02   9.2994961e-02   2.0596615e-03   2.0762012e-03   2.6030655e-02   2.2325954e-02
   4.5050505e+00   7.6238360e-02   8.9487389e-02   1.8867099e-03   1.9014131e-03   2.4747514e-02   2.1247833e-02
   4.5545455e+00   7.3447870e-02   8.6101720e-02   1.7280512e-03   1.7411296e-03   2.3527587e-02   2.0221774e-02
   4.6040404e+00   7.0750366e-02   8.2834362e-02   1.5825288e-03   1.5941692e-03   2.2367782e-02   1.9245264e-02
   4.6535354e+00   6.8143267e-02   7.9681782e-02   1.4490770e-03   1.4594443e-03   2.1265152e-02   1.8315910e-02
   4.7030303e+00   6.5624032e-02   7.6640515e-02   1.3267141e-03   1.3359541e-03   2.0216894e-02   1.7431434e-02
   4.7525253e+00   6.3190162e-02   7.3707162e-02   1.2145363e-03   1.2227774e-03   1.9220339e-02   1.6589669e-02
   4.8020202e+00   6.0839203e-02   7.0878391e-02   1.1117116e-03   1.1190673e-03   1.8272947e-02   1.5788554e-02
   4.8515152e+00   5.8568747e-02   6.8150944e-02   1.0174739e-03   1.0240445e-03   1.7372301e-02   1.5026124e-02
   4.9010101e+00   5.6376431e-02   6.5521631e-02   9.3111881e-04   9.3699285e-04   1.6516101e-02   1.4300512e-02
   4.9505051e+00   5.4259937e-02   6.2987334e-02   8.5199810e-04   8.5725381e-04   1.5702158e-02   1.3609940e-02
   5.0000000e+00   5.2216996e-02   6.0545008e-02   7.7951575e-04   7.8422224e-04   1.4928391e-02   1.2952715e-02
